INSEE_COM,C,5;NOM_COM,C,50;long_centr,N,11,7;lat_centro,N,11,7;INSEE_DEP,C,3;commune_ac,N,1,0;date_mod2,C,24
07018;Astet;4,0260566;44,6847438;07;1;2018/01/01 00:00:00.000
40190;Monségur;-0,545242;43,6150869;40;1;2018/01/01 00:00:00.000
64318;Larreule;-0,4712008;43,4736281;64;1;2018/01/01 00:00:00.000
64365;Malaussanne;-0,4700557;43,5706216;64;1;2018/01/01 00:00:00.000
07109;Joannas;4,2462799;44,5729966;07;1;2018/01/01 00:00:00.000
65460;Vic-en-Bigorre;0,0559363;43,3914294;65;1;2018/01/01 00:00:00.000
09130;Ganac;1,5593436;42,9306147;09;1;2018/01/01 00:00:00.000
56008;Baden;-2,9031349;47,6152384;56;1;2018/01/01 00:00:00.000
81204;Payrin-Augmontel;2,3447738;43,5389879;81;1;2018/01/01 00:00:00.000
07189;Ribes;4,1975106;44,503442;07;1;2018/01/01 00:00:00.000
07187;Prunet;4,2544433;44,595387;07;1;2018/01/01 00:00:00.000
07238;Saint-Genest-de-Beauzon;4,1881581;44,4447001;07;1;2018/01/01 00:00:00.000
09159;Lassur;1,7177071;42,7410579;09;1;2018/01/01 00:00:00.000
11205;Limousis;2,4049351;43,327692;11;1;2018/01/01 00:00:00.000
54383;Mont-sur-Meurthe;6,4419036;48,5493152;54;1;2018/01/01 00:00:00.000
09006;Alliat;1,5813269;42,8163045;09;1;2018/01/01 00:00:00.000
88185;Frenelle-la-Grande;6,0907817;48,3527288;88;1;2018/01/01 00:00:00.000
64158;Cabidos;-0,4640122;43,5402528;64;1;2018/01/01 00:00:00.000
54252;Haroué;6,1871516;48,4743744;54;1;2018/01/01 00:00:00.000
54442;Quevilloncourt;6,1040232;48,4717921;54;1;2018/01/01 00:00:00.000
64456;Pouliacq;-0,3551935;43,5248641;64;1;2018/01/01 00:00:00.000
57328;Holacourt;6,509151;48,9768577;57;1;2018/01/01 00:00:00.000
64077;Auga;-0,3786713;43,4768269;64;1;2018/01/01 00:00:00.000
74205;Onnion;6,4985426;46,1819646;74;1;2018/01/01 00:00:00.000
